CustomerId,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM,Segment
16043.0,15,4,1082.6000000000001,1,3,3,133,Normal
16044.0,71,1,340.84000000000003,3,1,2,312,Normal
16045.0,52,4,2094.23,2,3,4,234,BigSpenders
16046.0,198,1,235.78,4,1,1,411,Normal
16047.0,318,1,107.14,4,1,1,411,Normal
16048.0,9,4,818.7900000000001,1,3,3,133,Normal
16049.0,11,3,777.34,1,3,3,133,Normal
16050.0,19,2,162.8,2,2,1,221,Normal
16051.0,317,1,188.44,4,1,1,411,Normal
16053.0,49,4,2122.89,2,3,4,234,BigSpenders
16054.0,54,3,1327.98,3,3,3,333,Normal
16057.0,155,3,1591.73,4,3,3,433,Normal
16058.0,42,1,62.7,2,1,1,211,Normal
16059.0,3,7,1718.66,1,4,4,144,Best
16060.0,36,3,541.95,2,3,2,232,Normal
16061.0,67,1,89.65,3,1,1,311,Normal
16062.0,15,4,1709.83,1,3,3,133,Normal
16064.0,361,1,109.31,4,1,1,411,Normal
16065.0,1,8,1992.13,1,4,4,144,Best
16067.0,198,3,3269.11,4,3,4,434,BigSpenders
16068.0,229,1,115.73,4,1,1,411,Normal
16069.0,53,1,457.7,2,1,2,212,Normal
16071.0,163,3,750.5600000000001,4,3,3,433,Normal
16072.0,64,3,3595.77,3,3,4,334,BigSpenders
16074.0,26,1,252.5,2,1,1,211,Normal
16075.0,138,2,736.9300000000001,4,2,3,423,Normal
16077.0,261,1,2300.4,4,1,4,414,BigSpenders
16078.0,305,1,283.79,4,1,1,411,Normal
16080.0,21,2,385.40000000000003,2,2,2,222,Normal
16081.0,2,4,1637.14,1,3,3,133,Normal
16082.0,306,1,106.75,4,1,1,411,Normal
16083.0,18,2,1033.8,1,2,3,123,Normal
16085.0,16,7,1359.52,1,4,3,143,Loyal
16086.0,3,6,1743.6,1,4,4,144,Best
16087.0,25,5,1739.92,2,3,4,234,BigSpenders
16088.0,211,2,1437.43,4,2,3,423,Normal
16089.0,22,2,263.49,2,2,1,221,Normal
16090.0,260,1,180.56,4,1,1,411,Normal
16092.0,140,3,770.08,4,3,3,433,Normal
16094.0,11,7,2617.33,1,4,4,144,Best
16095.0,92,1,447.05,3,1,2,312,Normal
16096.0,52,3,1264.3500000000001,2,3,3,233,Normal
16098.0,9,8,2435.67,1,4,4,144,Best
16099.0,53,4,841.3,2,3,3,233,Normal
16100.0,98,1,582.64,3,1,2,312,Normal
16101.0,70,3,1938.46,3,3,4,334,BigSpenders
16103.0,25,16,4762.07,2,4,4,244,Loyal
16104.0,54,8,2476.25,3,4,4,344,AlmostLost
16105.0,74,4,2049.23,3,3,4,334,BigSpenders
16108.0,70,3,1393.42,3,3,3,333,Normal
16109.0,334,1,327.6,4,1,2,412,Normal
16110.0,158,1,460.64,4,1,2,412,Normal
16111.0,64,1,549.33,3,1,2,312,Normal
16115.0,33,4,892.92,2,3,3,233,Normal
16117.0,38,2,422.19,2,2,2,222,Normal
16118.0,288,1,4376.25,4,1,4,414,BigSpenders
16119.0,30,6,1297.45,2,4,3,243,Loyal
16120.0,58,2,1658.3700000000001,3,2,3,323,Normal
16121.0,26,3,595.38,2,3,2,232,Normal
16122.0,2,3,316.92,1,3,2,132,Normal
16124.0,54,3,1523.49,3,3,3,333,Normal
16125.0,3,14,4292.35,1,4,4,144,Best
16126.0,15,11,8356.83,1,4,4,144,Best
16127.0,362,1,145.06,4,1,1,411,Normal
16128.0,16,6,1920.83,1,4,4,144,Best
16129.0,43,3,1396.05,2,3,3,233,Normal
16130.0,58,4,987.48,3,3,3,333,Normal
16131.0,11,6,6450.88,1,4,4,144,Best
16132.0,180,2,664.1999999999999,4,2,2,422,Normal
16133.0,12,23,8403.22,1,4,4,144,Best
16134.0,59,3,1527.25,3,3,3,333,Normal
16135.0,219,1,301.9,4,1,1,411,Normal
16136.0,299,1,237.42,4,1,1,411,Normal
16137.0,316,1,422.7,4,1,2,412,Normal
16138.0,14,3,910.35,1,3,3,133,Normal
16139.0,358,2,475.74,4,2,2,422,Normal
16140.0,7,2,832.4200000000001,1,2,3,123,Normal
16141.0,53,1,335.54,2,1,2,212,Normal
16143.0,5,7,2485.89,1,4,4,144,Best
16145.0,24,8,3005.9500000000003,2,4,4,244,Loyal
16146.0,84,1,212.25,3,1,1,311,Normal
16147.0,36,4,2023.91,2,3,4,234,BigSpenders
16148.0,72,1,310.3,3,1,2,312,Normal
16149.0,65,1,141.70000000000002,3,1,1,311,Normal
16150.0,8,6,2342.57,1,4,4,144,Best
16153.0,56,6,3309.2599999999998,3,4,4,344,AlmostLost
16155.0,17,5,796.9,1,3,3,133,Normal
16156.0,18,11,3096.14,1,4,4,144,Best
16158.0,158,9,628.32,4,4,2,442,Loyal
16159.0,106,3,884.59,3,3,3,333,Normal
16161.0,4,25,7210.59,1,4,4,144,Best
16163.0,1,5,1992.98,1,3,4,134,BigSpenders
16165.0,141,1,79.9,4,1,1,411,Normal
16166.0,64,2,435.83,3,2,2,322,Normal
16167.0,50,5,1386.1200000000001,2,3,3,233,Normal
16168.0,5,40,6848.87,1,4,4,144,Best
16170.0,31,14,4983.95,2,4,4,244,Loyal
16172.0,109,3,744.34,3,3,3,333,Normal
16174.0,127,4,1237.2,3,3,3,333,Normal
16175.0,107,3,798.85,3,3,3,333,Normal
16176.0,57,4,2052.69,3,3,4,334,BigSpenders
16177.0,72,7,1915.36,3,4,4,344,AlmostLost
16178.0,37,1,414.7,2,1,2,212,Normal
16180.0,114,5,5995.69,3,3,4,334,BigSpenders
16182.0,74,5,3354.0,3,3,4,334,BigSpenders
16183.0,30,3,739.1,2,3,3,233,Normal
16185.0,200,1,115.31,4,1,1,411,Normal
16186.0,8,15,5019.17,1,4,4,144,Best
16188.0,44,1,105.80000000000001,2,1,1,211,Normal
16190.0,30,7,2508.4700000000003,2,4,4,244,Loyal
16191.0,11,11,10497.300000000001,1,4,4,144,Best
16192.0,371,1,351.3,4,1,2,412,Normal
16193.0,46,1,315.98,2,1,2,212,Normal
16194.0,11,1,308.59999999999997,1,1,2,112,Normal
16195.0,359,1,323.25,4,1,2,412,Normal
16196.0,124,1,93.3,3,1,1,311,Normal
16197.0,105,9,2016.71,3,4,4,344,AlmostLost
16198.0,73,1,629.36,3,1,2,312,Normal
16199.0,28,7,942.75,2,4,3,243,Loyal
16200.0,18,10,4539.23,1,4,4,144,Best
16201.0,51,1,248.65,2,1,1,211,Normal
16202.0,53,8,2136.72,2,4,4,244,Loyal
16203.0,8,3,521.64,1,3,2,132,Normal
16204.0,16,2,534.53,1,2,2,122,Normal
16205.0,32,3,1062.48,2,3,3,233,Normal
16206.0,23,9,2052.81,2,4,4,244,Loyal
16208.0,30,8,2776.19,2,4,4,244,Loyal
16209.0,18,4,1884.16,1,3,4,134,BigSpenders
16210.0,4,19,17403.21,1,4,4,144,Best
16211.0,57,2,543.5699999999999,3,2,2,322,Normal
16212.0,254,2,603.37,4,2,2,422,Normal
16214.0,71,1,975.5,3,1,3,313,Normal
16218.0,9,7,1355.29,1,4,3,143,Loyal
16219.0,136,1,40.8,3,1,1,311,Normal
16221.0,3,7,1325.8,1,4,3,143,Loyal
16222.0,357,1,498.5,4,1,2,412,Normal
16223.0,10,2,1087.05,1,2,3,123,Normal
16224.0,23,1,321.24,2,1,2,212,Normal
16225.0,38,10,1762.99,2,4,4,244,Loyal
16226.0,14,2,417.05,1,2,2,122,Normal
16227.0,130,2,713.0,3,2,3,323,Normal
16228.0,21,3,885.71,2,3,3,233,Normal
16229.0,17,4,1857.26,1,3,4,134,BigSpenders
16231.0,15,4,1074.47,1,3,3,133,Normal
16232.0,56,3,1722.09,3,3,4,334,BigSpenders
16233.0,2,7,1429.03,1,4,3,143,Loyal
16234.0,112,3,333.18,3,3,2,332,Normal
16235.0,11,4,1186.4,1,3,3,133,Normal
16237.0,73,1,136.65,3,1,1,311,Normal
16238.0,58,1,63.66,3,1,1,311,Normal
16239.0,18,4,1078.0,1,3,3,133,Normal
16241.0,5,4,1680.2,1,3,3,133,Normal
16242.0,17,7,3824.79,1,4,4,144,Best
16244.0,8,1,1056.63,1,1,3,113,Normal
16246.0,95,2,821.35,3,2,3,323,Normal
16250.0,9,2,401.94,1,2,2,122,Normal
16251.0,148,1,128.31,4,1,1,411,Normal
16252.0,18,1,295.09000000000003,1,1,1,111,Normal
16253.0,56,5,3588.34,3,3,4,334,BigSpenders
16254.0,14,3,967.44,1,3,3,133,Normal
16255.0,1,8,2284.34,1,4,4,144,Best
16256.0,129,2,876.9399999999999,3,2,3,323,Normal
16258.0,23,10,6739.01,2,4,4,244,Loyal
16259.0,46,3,340.94,2,3,2,232,Normal
16261.0,22,2,312.62,2,2,2,222,Normal
16262.0,14,1,755.15,1,1,3,113,Normal
16263.0,59,1,348.16,3,1,2,312,Normal
16264.0,74,2,823.53,3,2,3,323,Normal
16265.0,22,3,1488.17,2,3,3,233,Normal
16266.0,59,7,896.06,3,4,3,343,Loyal
16267.0,227,1,186.66,4,1,1,411,Normal
16269.0,73,1,717.57,3,1,3,313,Normal
16271.0,93,5,1993.18,3,3,4,334,BigSpenders
16273.0,284,2,318.34000000000003,4,2,2,422,Normal
16274.0,9,1,351.75,1,1,2,112,Normal
16275.0,110,2,1591.24,3,2,3,323,Normal
16276.0,115,2,1818.79,3,2,4,324,BigSpenders
16277.0,369,1,188.69,4,1,1,411,Normal
16278.0,116,2,551.46,3,2,2,322,Normal
16279.0,21,6,4195.5,2,4,4,244,Loyal
16280.0,361,1,238.05,4,1,1,411,Normal
16281.0,59,2,1361.96,3,2,3,323,Normal
16282.0,123,2,1139.28,3,2,3,323,Normal
16283.0,54,3,2779.51,3,3,4,334,BigSpenders
16284.0,29,1,205.8,2,1,1,211,Normal
16285.0,282,1,176.9,4,1,1,411,Normal
16286.0,113,2,328.95,3,2,2,322,Normal
16287.0,12,4,864.48,1,3,3,133,Normal
16288.0,106,1,129.85,3,1,1,311,Normal
16289.0,98,1,136.31,3,1,1,311,Normal
16290.0,100,4,1957.7,3,3,4,334,BigSpenders
16291.0,318,1,117.72,4,1,1,411,Normal
16292.0,16,4,951.51,1,3,3,133,Normal
16293.0,3,6,2408.96,1,4,4,144,Best
16294.0,112,1,126.05000000000001,3,1,1,311,Normal
16296.0,262,4,1313.67,4,3,3,433,Normal
16298.0,33,4,487.5,2,3,2,232,Normal
16299.0,113,1,193.65,3,1,1,311,Normal
16300.0,66,3,1367.32,3,3,3,333,Normal
16301.0,372,1,107.33,4,1,1,411,Normal
16303.0,28,4,2567.64,2,3,4,234,BigSpenders
16304.0,330,1,381.66,4,1,2,412,Normal
16306.0,3,2,560.55,1,2,2,122,Normal
16307.0,65,3,1194.92,3,3,3,333,Normal
16308.0,42,3,2560.0,2,3,4,234,BigSpenders
16310.0,50,2,460.08,2,2,2,222,Normal
16312.0,68,1,171.15,3,1,1,311,Normal
16314.0,25,3,1491.4,2,3,3,233,Normal
16315.0,172,1,176.34,4,1,1,411,Normal
16316.0,16,5,2806.0,1,3,4,134,BigSpenders
16317.0,186,2,850.86,4,2,3,423,Normal
16320.0,89,4,4590.53,3,3,4,334,BigSpenders
16321.0,262,2,230.9,4,2,1,421,Normal
16323.0,213,1,146.16,4,1,1,411,Normal
16325.0,60,9,3003.26,3,4,4,344,AlmostLost
16326.0,19,10,1682.03,2,4,3,243,Loyal
16327.0,5,11,6874.97,1,4,4,144,Best
16328.0,199,1,310.83,4,1,2,412,Normal
16329.0,63,4,1664.92,3,3,3,333,Normal
16330.0,60,4,373.46999999999997,3,3,2,332,Normal
16331.0,68,6,2037.7,3,4,4,344,AlmostLost
16332.0,67,4,417.21000000000004,3,3,2,332,Normal
16334.0,128,1,263.73,3,1,1,311,Normal
16335.0,187,7,2753.52,4,4,4,444,LostBigSpenders
16336.0,56,4,3517.69,3,3,4,334,BigSpenders
16340.0,75,2,961.93,3,2,3,323,Normal
16341.0,73,3,1878.92,3,3,4,334,BigSpenders
16343.0,43,1,285.54,2,1,1,211,Normal
16344.0,145,3,741.3199999999999,4,3,3,433,Normal
16345.0,119,1,613.33,3,1,2,312,Normal
16346.0,21,1,224.51,2,1,1,211,Normal
16347.0,24,9,2595.51,2,4,4,244,Loyal
16348.0,66,1,328.77,3,1,2,312,Normal
16350.0,10,5,1137.42,1,3,3,133,Normal
16351.0,47,12,3176.13,2,4,4,244,Loyal
16353.0,5,16,3323.75,1,4,4,144,Best
16354.0,15,3,723.66,1,3,3,133,Normal
16355.0,11,1,416.35,1,1,2,112,Normal
16356.0,12,3,204.10000000000002,1,3,1,131,Normal
16357.0,17,1,209.49,1,1,1,111,Normal
16358.0,30,1,892.1500000000001,2,1,3,213,Normal
16359.0,12,7,946.83,1,4,3,143,Loyal
16362.0,73,1,212.17,3,1,1,311,Normal
16365.0,3,7,1766.78,1,4,4,144,Best
16366.0,218,3,1220.83,4,3,3,433,Normal
16367.0,19,1,549.8100000000001,2,1,2,212,Normal
16368.0,71,1,141.53,3,1,1,311,Normal
16369.0,72,4,1111.15,3,3,3,333,Normal
16371.0,84,1,157.2,3,1,1,311,Normal
16372.0,45,3,934.58,2,3,3,233,Normal
16373.0,18,2,309.49,1,2,2,122,Normal
16374.0,38,3,1256.67,2,3,3,233,Normal
16375.0,106,2,104.0,3,2,1,321,Normal
16377.0,253,1,632.28,4,1,2,412,Normal
16381.0,31,2,247.85,2,2,1,221,Normal
16382.0,44,2,353.1,2,2,2,222,Normal
16383.0,32,5,2252.93,2,3,4,234,BigSpenders
16384.0,65,2,774.4499999999999,3,2,3,323,Normal
16385.0,2,3,473.69,1,3,2,132,Normal
16386.0,23,1,765.59,2,1,3,213,Normal
16387.0,31,4,788.1,2,3,3,233,Normal
16388.0,289,1,186.05,4,1,1,411,Normal
16390.0,172,3,467.5,4,3,2,432,Normal
16391.0,36,4,1052.26,2,3,3,233,Normal
16392.0,49,2,538.81,2,2,2,222,Normal
16393.0,5,11,2441.61,1,4,4,144,Best
16395.0,29,9,2036.35,2,4,4,244,Loyal
16396.0,112,1,137.8,3,1,1,311,Normal
16397.0,264,1,123.13,4,1,1,411,Normal
16399.0,25,1,222.20000000000002,2,1,1,211,Normal
16400.0,31,8,2755.92,2,4,4,244,Loyal
16401.0,15,11,2750.83,1,4,4,144,Best
16402.0,5,1,205.65,1,1,1,111,Normal
16406.0,86,2,374.01,3,2,2,322,Normal
16407.0,25,4,681.97,2,3,2,232,Normal
16408.0,227,1,231.93,4,1,1,411,Normal
16409.0,16,7,3629.76,1,4,4,144,Best
16410.0,370,1,130.32,4,1,1,411,Normal
16411.0,5,3,673.24,1,3,2,132,Normal
16412.0,29,4,457.2,2,3,2,232,Normal
16413.0,11,1,259.83,1,1,1,111,Normal
16414.0,67,3,424.96000000000004,3,3,2,332,Normal
16415.0,219,2,496.49,4,2,2,422,Normal
16416.0,26,6,1906.48,2,4,4,244,Loyal
16417.0,128,1,35.7,3,1,1,311,Normal
16418.0,44,2,397.62,2,2,2,222,Normal
16419.0,213,2,504.99,4,2,2,422,Normal
16420.0,32,1,75.0,2,1,1,211,Normal
16421.0,12,3,526.27,1,3,2,132,Normal
16422.0,5,59,28904.670000000002,1,4,4,144,Best
16424.0,18,1,309.5,1,1,2,112,Normal
16428.0,49,3,638.49,2,3,2,232,Normal
16430.0,17,6,817.09,1,4,3,143,Loyal
16433.0,44,1,200.26,2,1,1,211,Normal
16434.0,82,5,1161.89,3,3,3,333,Normal
16435.0,148,3,1003.0699999999999,4,3,3,433,Normal
16436.0,304,3,319.14,4,3,2,432,Normal
16437.0,17,2,301.25,1,2,1,121,Normal
16439.0,358,1,310.70000000000005,4,1,2,412,Normal
16440.0,129,1,216.3,3,1,1,311,Normal
16441.0,53,3,637.93,2,3,2,232,Normal
16442.0,240,2,282.68,4,2,1,421,Normal
16443.0,156,1,162.24,4,1,1,411,Normal
16444.0,26,13,2971.21,2,4,4,244,Loyal
16445.0,22,3,352.65,2,3,2,232,Normal
16447.0,226,2,471.19,4,2,2,422,Normal
16448.0,107,1,178.13,3,1,1,311,Normal
16450.0,220,2,1193.81,4,2,3,423,Normal
16451.0,197,2,746.1800000000001,4,2,3,423,Normal
16452.0,266,2,332.17,4,2,2,422,Normal
16453.0,166,2,251.71,4,2,1,421,Normal
16454.0,242,2,24.05,4,2,1,421,Normal
16455.0,7,6,2535.69,1,4,4,144,Best
16456.0,9,9,4630.16,1,4,4,144,Best
16458.0,11,12,2208.15,1,4,4,144,Best
16459.0,365,1,71.78999999999999,4,1,1,411,Normal
16461.0,226,2,1402.91,4,2,3,423,Normal
16465.0,56,2,746.24,3,2,3,323,Normal
16466.0,19,8,2171.13,2,4,4,244,Loyal
16467.0,144,7,2869.16,4,4,4,444,LostBigSpenders
16468.0,106,2,712.62,3,2,3,323,Normal
16469.0,150,1,178.48000000000002,4,1,1,411,Normal
16470.0,32,7,1664.08,2,4,3,243,Loyal
16471.0,29,3,966.03,2,3,3,233,Normal
16472.0,70,2,789.6,3,2,3,323,Normal
16473.0,10,1,154.72,1,1,1,111,Normal
16476.0,67,1,350.35,3,1,2,312,Normal
16477.0,7,5,1825.56,1,3,4,134,BigSpenders
16481.0,318,1,453.38,4,1,2,412,Normal
16485.0,68,4,1923.54,3,3,4,334,BigSpenders
16486.0,173,1,134.36,4,1,1,411,Normal
16487.0,213,2,209.4,4,2,1,421,Normal
16489.0,16,2,303.7,1,2,1,121,Normal
16490.0,72,1,205.41000000000003,3,1,1,311,Normal
16491.0,49,1,801.66,2,1,3,213,Normal
16492.0,176,1,385.56,4,1,2,412,Normal
16493.0,80,3,780.46,3,3,3,333,Normal
16496.0,67,3,731.25,3,3,3,333,Normal
16497.0,49,17,3729.59,2,4,4,244,Loyal
16499.0,10,6,2212.89,1,4,4,144,Best
16500.0,10,3,443.05,1,3,2,132,Normal
16501.0,19,1,1191.23,2,1,3,213,Normal
16502.0,256,2,258.55,4,2,1,421,Normal
16503.0,31,7,2182.41,2,4,4,244,Loyal
16507.0,208,1,142.71,4,1,1,411,Normal
16508.0,266,1,240.95,4,1,1,411,Normal
16510.0,8,6,1777.5,1,4,4,144,Best
16511.0,33,3,842.16,2,3,3,233,Normal
16515.0,15,5,1554.92,1,3,3,133,Normal
16518.0,57,2,475.05,3,2,2,322,Normal
16519.0,1,3,327.68,1,3,2,132,Normal
16520.0,1,4,1427.57,1,3,3,133,Normal
16521.0,51,3,1140.11,2,3,3,233,Normal
16522.0,71,2,433.36,3,2,2,322,Normal
16523.0,51,7,2497.86,2,4,4,244,Loyal
16524.0,82,2,306.19,3,2,1,321,Normal
16525.0,2,23,11535.29,1,4,4,144,Best
16526.0,220,1,426.85,4,1,2,412,Normal
16527.0,60,1,1004.88,3,1,3,313,Normal
16529.0,113,3,1531.55,3,3,3,333,Normal
16530.0,304,1,48.349999999999994,4,1,1,411,Normal
16531.0,17,4,1053.74,1,3,3,133,Normal
16532.0,67,2,2007.84,3,2,4,324,BigSpenders
16534.0,278,1,635.9,4,1,2,412,Normal
16535.0,21,2,378.28999999999996,2,2,2,222,Normal
16537.0,277,1,23.35,4,1,1,411,Normal
16538.0,177,3,395.07,4,3,2,432,Normal
16539.0,9,7,2343.2,1,4,4,144,Best
16540.0,50,1,205.75,2,1,1,211,Normal
16541.0,371,1,424.03,4,1,2,412,Normal
16542.0,37,1,137.7,2,1,1,211,Normal
16543.0,227,1,292.21,4,1,1,411,Normal
16544.0,155,4,376.70000000000005,4,3,2,432,Normal
16545.0,11,1,350.52,1,1,2,112,Normal
16546.0,8,4,4819.32,1,3,4,134,BigSpenders
16547.0,182,1,104.25999999999999,4,1,1,411,Normal
16548.0,235,1,30.15,4,1,1,411,Normal
16549.0,33,24,8746.9,2,4,4,244,Loyal
16550.0,4,14,7069.27,1,4,4,144,Best
16551.0,59,4,1315.0,3,3,3,333,Normal
16552.0,9,1,95.29,1,1,1,111,Normal
16553.0,32,21,10864.19,2,4,4,244,Loyal
16554.0,22,5,2004.6200000000001,2,3,4,234,BigSpenders
16555.0,141,4,1629.79,4,3,3,433,Normal
16556.0,11,10,4698.79,1,4,4,144,Best
16558.0,2,19,5535.02,1,4,4,144,Best
16559.0,33,1,175.0,2,1,1,211,Normal
16560.0,33,6,2206.9700000000003,2,4,4,244,Loyal
16562.0,112,1,223.85999999999999,3,1,1,311,Normal
16563.0,36,5,3334.82,2,3,4,234,BigSpenders
16564.0,205,1,87.8,4,1,1,411,Normal
16565.0,42,3,599.35,2,3,2,232,Normal
16568.0,63,2,1020.9000000000001,3,2,3,323,Normal
16569.0,267,4,1331.03,4,3,3,433,Normal
16570.0,15,10,3695.91,1,4,4,144,Best
16571.0,31,7,2827.05,2,4,4,244,Loyal
16574.0,59,2,850.34,3,2,3,323,Normal
16576.0,56,2,540.87,3,2,2,322,Normal
16577.0,302,1,380.0,4,1,2,412,Normal
16578.0,262,1,156.6,4,1,1,411,Normal
16579.0,61,1,295.05,3,1,1,311,Normal
16583.0,9,2,297.95,1,2,1,121,Normal
16584.0,68,3,2220.09,3,3,4,334,BigSpenders
16585.0,229,2,341.59,4,2,2,422,Normal
16586.0,80,2,998.83,3,2,3,323,Normal
16588.0,22,4,1361.28,2,3,3,233,Normal
16589.0,86,1,153.12,3,1,1,311,Normal
16590.0,36,2,605.9,2,2,2,222,Normal
16592.0,11,12,3694.23,1,4,4,144,Best
16593.0,26,5,741.11,2,3,3,233,Normal
16595.0,12,4,1397.59,1,3,3,133,Normal
16596.0,2,3,329.48,1,3,2,132,Normal
16599.0,21,1,172.8,2,1,1,211,Normal
16600.0,10,7,1339.89,1,4,3,143,Loyal
16601.0,26,2,434.3,2,2,2,222,Normal
16602.0,24,1,235.25,2,1,1,211,Normal
16604.0,198,2,432.45,4,2,2,422,Normal
16605.0,360,1,60.48,4,1,1,411,Normal
16606.0,40,2,357.66,2,2,2,222,Normal
16607.0,35,11,2359.16,2,4,4,244,Loyal
16608.0,89,2,1286.6200000000001,3,2,3,323,Normal
16611.0,39,5,1655.64,2,3,3,233,Normal
16612.0,15,5,2057.77,1,3,4,134,BigSpenders
16614.0,38,2,673.6,2,2,2,222,Normal
16615.0,262,1,291.5,4,1,1,411,Normal
16619.0,19,3,1712.1200000000001,2,3,3,233,Normal
16620.0,25,4,1579.97,2,3,3,233,Normal
16622.0,179,1,225.4,4,1,1,411,Normal
16623.0,37,3,885.79,2,3,3,233,Normal
16625.0,58,4,1320.95,3,3,3,333,Normal
16628.0,43,2,130.05,2,2,1,221,Normal
16630.0,43,1,106.80000000000001,2,1,1,211,Normal
16631.0,117,7,1892.52,3,4,4,344,AlmostLost
16632.0,121,2,406.4,3,2,2,322,Normal
16634.0,8,5,1596.71,1,3,3,133,Normal
16635.0,42,1,473.0,2,1,2,212,Normal
16636.0,74,4,3802.04,3,3,4,334,BigSpenders
16638.0,4,6,749.8100000000001,1,4,3,143,Loyal
16639.0,45,1,490.47,2,1,2,212,Normal
16640.0,33,1,179.4,2,1,1,211,Normal
16641.0,337,1,323.40000000000003,4,1,2,412,Normal
16642.0,51,1,389.12,2,1,2,212,Normal
16643.0,58,1,435.6,3,1,2,312,Normal
16645.0,371,1,160.39,4,1,1,411,Normal
16646.0,85,1,678.8,3,1,2,312,Normal
16647.0,78,2,327.84,3,2,2,322,Normal
16648.0,91,2,382.14,3,2,2,322,Normal
16649.0,156,1,306.58000000000004,4,1,1,411,Normal
16650.0,56,6,1397.69,3,4,3,343,Loyal
16651.0,222,1,136.2,4,1,1,411,Normal
16652.0,40,9,10776.42,2,4,4,244,Loyal
16654.0,4,5,1110.2,1,3,3,133,Normal
16655.0,47,7,2633.74,2,4,4,244,Loyal
16656.0,56,15,8207.37,3,4,4,344,AlmostLost
16658.0,4,6,690.83,1,4,2,142,Loyal
16660.0,58,3,611.9000000000001,3,3,2,332,Normal
16661.0,176,4,932.76,4,3,3,433,Normal
16662.0,30,1,151.05,2,1,1,211,Normal
16663.0,365,1,165.0,4,1,1,411,Normal
16664.0,205,1,109.2,4,1,1,411,Normal
16666.0,257,1,98.73,4,1,1,411,Normal
16668.0,23,7,555.7,2,4,2,242,Loyal
16670.0,29,9,3934.25,2,4,4,244,Loyal
16673.0,315,1,171.13,4,1,1,411,Normal
16675.0,77,2,608.86,3,2,2,322,Normal
16676.0,38,2,769.78,2,2,3,223,Normal
16677.0,47,2,880.62,2,2,3,223,Normal
16679.0,2,3,663.31,1,3,2,132,Normal
16680.0,164,2,637.75,4,2,2,422,Normal
16681.0,277,1,151.5,4,1,1,411,Normal
16683.0,169,1,320.25,4,1,2,412,Normal
16684.0,15,27,80489.21,1,4,4,144,Best
16686.0,25,9,1921.19,2,4,4,244,Loyal
16687.0,26,1,157.63,2,1,1,211,Normal
16690.0,29,2,127.45,2,2,1,221,Normal
16691.0,54,2,178.83,3,2,1,321,Normal
16692.0,44,2,638.6999999999999,2,2,2,222,Normal
16693.0,47,3,701.62,2,3,3,233,Normal
16694.0,359,1,98.30000000000001,4,1,1,411,Normal
16695.0,197,2,191.9,4,2,1,421,Normal
16699.0,16,7,994.6,1,4,3,143,Loyal
16700.0,2,13,4091.16,1,4,4,144,Best
16701.0,59,13,4518.43,3,4,4,344,AlmostLost
16702.0,51,4,1110.83,2,3,3,233,Normal
16704.0,254,2,664.16,4,2,2,422,Normal
16705.0,36,22,29480.061,2,4,4,244,Loyal
16707.0,36,4,533.41,2,3,2,232,Normal
16709.0,15,9,6026.14,1,4,4,144,Best
16710.0,4,13,3823.78,1,4,4,144,Best
16711.0,15,4,1217.45,1,3,3,133,Normal
16712.0,37,2,621.5600000000001,2,2,2,222,Normal
16713.0,2,18,7619.21,1,4,4,144,Best
16714.0,306,1,368.27,4,1,2,412,Normal
16715.0,198,1,323.8,4,1,2,412,Normal
16716.0,266,1,1248.48,4,1,3,413,Normal
16717.0,2,9,3127.85,1,4,4,144,Best
16718.0,5,5,3006.08,1,3,4,134,BigSpenders
16719.0,4,8,2174.13,1,4,4,144,Best
16720.0,12,2,605.79,1,2,2,122,Normal
16722.0,2,11,4258.2699999999995,1,4,4,144,Best
16723.0,79,2,654.96,3,2,2,322,Normal
16724.0,40,1,147.35,2,1,1,211,Normal
16725.0,7,8,1052.14,1,4,3,143,Loyal
16726.0,19,2,705.14,2,2,3,223,Normal
16727.0,28,3,1121.45,2,3,3,233,Normal
16731.0,284,1,170.3,4,1,1,411,Normal
16732.0,39,3,3783.89,2,3,4,234,BigSpenders
16733.0,165,1,259.68,4,1,1,411,Normal
16735.0,29,9,3970.0,2,4,4,244,Loyal
16736.0,141,5,2956.56,4,3,4,434,BigSpenders
16737.0,213,1,417.59999999999997,4,1,2,412,Normal
16739.0,172,1,463.43,4,1,2,412,Normal
16740.0,31,1,226.91,2,1,1,211,Normal
16741.0,261,1,173.06,4,1,1,411,Normal
16742.0,128,13,2334.97,3,4,4,344,AlmostLost
16743.0,92,7,1999.02,3,4,4,344,AlmostLost
16746.0,19,24,11366.64,2,4,4,244,Loyal
16748.0,24,9,2121.43,2,4,4,244,Loyal
16749.0,227,2,4157.88,4,2,4,424,BigSpenders
16752.0,8,1,207.5,1,1,1,111,Normal
16754.0,8,29,65500.07,1,4,4,144,Best
16755.0,103,4,1389.25,3,3,3,333,Normal
16756.0,40,6,1072.97,2,4,3,243,Loyal
16757.0,45,1,163.65,2,1,1,211,Normal
16760.0,66,1,228.0,3,1,1,311,Normal
16763.0,374,1,352.85,4,1,2,412,Normal
16765.0,18,1,420.75,1,1,2,112,Normal
16767.0,54,4,2481.2,3,3,4,334,BigSpenders
16768.0,19,6,1220.48,2,4,3,243,Loyal
16769.0,114,3,755.51,3,3,3,333,Normal
16770.0,8,5,1152.63,1,3,3,133,Normal
16771.0,93,5,1706.99,3,3,3,333,Normal
